source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,opening_hours,retrieved_at
thefork,204833,Ba-Ba Reeba,https://www.thefork.it/ristorante/ba-ba-reeba-r204833,"Via Filippo Corridoni, 1, 20122, Milano",Milano,45.463279,9.199447,"Piatti vegetariani, Spagnolo, Europeo",€€,8.7,,,,2026-06-02T09:32:35Z
thefork,280677,Tiraboschi 6,https://www.thefork.it/ristorante/tiraboschi-6-r280677,"Via Gerolamo Tiraboschi, 6, 20135, Milano",Milano,45.452484,9.208990,"Italiano, Europeo",€€€,8.5,,,,2026-06-02T09:32:35Z
thefork,212159,We Uagliò - Primaticcio,https://www.thefork.it/ristorante/we-uaglio-primaticcio-r212159,"Via Privata Raimondo Montecuccoli, 19, 20147, Milano",Milano,45.458803,9.131844,"Piatti vegani, Piatti vegetariani, Campano, Pizzeria, Europeo, Italiano",€€,8.7,,,,2026-06-02T09:32:35Z
thefork,55972,Ristorante Conte Camillo,https://www.thefork.it/ristorante/ristorante-conte-camillo-r55972,"Via Fatebenefratelli, 21, 20121, Milano",Milano,45.472625,9.194413,"Di Pesce, Italiano, Mediterraneo, Milanese, Europeo, Lombardo",€€,8.4,,,,2026-06-02T09:32:35Z
thefork,862847,Next Gen Lab - Temporary Food Court by Identità Milano,https://www.thefork.it/ristorante/next-gen-lab-temporary-food-court-by-identita-milano-r862847,"Viale Lodovico Scarampo, 20149, Milano",Milano,45.484126,9.147261,Cucina internazionale,€,,,,,2026-06-02T09:32:35Z
thefork,857010,Conterpizza,https://www.thefork.it/ristorante/conterpizza-r857010,"Via Eugenio Carpi, 5, 20131, Milano",Milano,45.486801,9.233258,"Piatti vegani, Piatti vegetariani, Italiano, Pizzeria, Europeo",€,,,,,2026-06-02T09:32:35Z
thefork,855185,Ristorante Acero,https://www.thefork.it/ristorante/ristorante-acero-r855185,"Viale Papiniano, 57, 20123, Milano",Milano,45.456751,9.172474,"Piatti vegetariani, Cinese, Fusion, Giapponese, Asiatico",€€,,,,,2026-06-02T09:32:35Z
thefork,841485,Etereo,https://www.thefork.it/ristorante/etereo-r841485,"Piazzetta M. Bossi, 2, 20121, Milano",Milano,45.467873,9.187084,"Italiano, Europeo",€€€€,,,,,2026-06-02T09:32:35Z
thefork,837455,Waska naviglio,https://www.thefork.it/ristorante/waska-naviglio-r837455,"Via Ascanio Sforza, 29, 20136, Milano",Milano,45.449405,9.177719,"Piatti vegetariani, Sudamericano",€€,,,,,2026-06-02T09:32:35Z
thefork,830851,Rare GrillHouse Bligny,https://www.thefork.it/ristorante/rare-grillhouse-bligny-r830851,"V.le Bligny, 21, 20122, Milano",Milano,45.451091,9.191810,Di Carne,€€,8.1,,,,2026-06-02T09:32:35Z
thefork,753374,La Barcaccia,https://www.thefork.it/ristorante/la-barcaccia-r753374,"Via Gallarate, 122, 20151, Milano",Milano,45.497168,9.131741,"Italiano, Mediterraneo, Pizzeria, Europeo",€€,8.8,,,,2026-06-02T09:32:35Z
thefork,752167,Giacomo Rosticceria,https://www.thefork.it/ristorante/giacomo-rosticceria-r752167,"Via Pasquale Sottocorno, 36, 20129, Milano",Milano,45.465716,9.209795,"Opzioni senza glutine, Piatti vegetariani, Cucina locale, Italiano, Mediterraneo, Europeo",€€,,,,,2026-06-02T09:32:35Z
thefork,752152,Da Giacomo,https://www.thefork.it/ristorante/da-giacomo-r752152,"Via Pasquale Sottocorno, 6, 20129, Milano",Milano,45.465410,9.208370,"Opzioni senza glutine, Piatti vegetariani, Cucina locale, Italiano, Europeo",€€€€,8.8,,,,2026-06-02T09:32:35Z
thefork,410091,La Foglia - Ristorante Pesce e Carne,https://www.thefork.it/ristorante/la-foglia-ristorante-pesce-e-carne-r410091,"Via Giuseppe Mussi, 13, 20154, Milano",Milano,45.482914,9.166384,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Di Carne, Di Pesce, Mediterraneo, Rumeno, Vegano, Vegetariano",€€€,8.3,,,,2026-06-02T09:32:35Z
thefork,48829,MAISON MILANO DinnerShow - Cena con Spettacolo,https://www.thefork.it/ristorante/maison-milano-dinnershow-cena-con-spettacolo-r48829,"Via Montegani 68, 20141, Milan",Milan,45.431730,9.177510,"Piatti vegani, Piatti vegetariani, Cucina internazionale, Italiano, Europeo",€€€€,,,,,2026-06-02T09:32:35Z
thefork,817988,Jin Yong Sarpi,https://www.thefork.it/ristorante/jin-yong-sarpi-r817988,"Via Paolo Sarpi, 2, 20154, Milano",Milano,45.481890,9.180854,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Cinese, Asiatico",€€,8.1,,,,2026-06-02T09:32:35Z
thefork,420521,Wang Jiang - Fusion,https://www.thefork.it/ristorante/wang-jiang-fusion-r420521,"Via Parmigianino, 11, 20148, Milano",Milano,45.467084,9.147364,"Opzioni senza glutine, Piatti vegetariani, Cinese, Giapponese, Asiatico",€€,8.1,,,,2026-06-02T09:32:35Z
thefork,298507,Dogana,https://www.thefork.it/ristorante/dogana-r298507,"Via Dogana, 3 (angolo Piazza del Duomo), I-20123, Milano",Milano,45.463127,9.188796,"Opzioni senza glutine, Piatti biologici, Piatti vegetariani, Italiano, Pizzeria, Europeo",€€,8.1,,,,2026-06-02T09:32:35Z
thefork,265629,Terrazza Gallia,https://www.thefork.it/ristorante/terrazza-gallia-r265629,"Piazza Duca d'Aosta, 9, I-20124, Milano",Milano,45.485829,9.201905,"Piatti vegetariani, Lombardo, Europeo, Italiano",€€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,849246,Il Milleluci Trattoria Pop,https://www.thefork.it/ristorante/il-milleluci-trattoria-pop-r849246,"Via Rosolino Pilo, 7, 20129, Milano",Milano,45.473758,9.212172,"Piatti vegetariani, Italiano, Marchigiano, Milanese, Europeo, Lombardo",€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,50104,Ristorante del Barrio,https://www.thefork.it/ristorante/ristorante-del-barrio-r50104,"Via Serio, 14, 20132, Milano",Milano,45.441440,9.201310,Cucina internazionale,€€,8.4,,,,2026-06-02T09:32:35Z
thefork,49076,I Tentacoli da Gegè,https://www.thefork.it/ristorante/i-tentacoli-da-gege-r49076,"Via Giulio Romano, 11, 20135, Milano",Milano,45.448830,9.198930,Mediterraneo,€€€,8.4,,,,2026-06-02T09:32:35Z
thefork,732743,Da Rino Pizza e Pollo,https://www.thefork.it/ristorante/da-rino-pizza-e-pollo-r732743,"Via Sofonisba Anguissola, 21, 20146, Milano",Milano,45.462871,9.139576,"Piatti vegetariani, Mediterraneo, Pizzeria, Europeo, Italiano",€,8.7,,,,2026-06-02T09:32:35Z
thefork,475623,Un mondo di Sapori,https://www.thefork.it/ristorante/un-mondo-di-sapori-r475623,"Via Giacomo Zanella, 59, 20133, Milano",Milano,45.464295,9.231401,Mediterraneo,€€,8.7,,,,2026-06-02T09:32:35Z
thefork,341471,Chateau dufan,https://www.thefork.it/ristorante/chateau-dufan-r341471,"Piazzale Antonio Baiamonti, 1, 20154, Milano",Milano,45.482134,9.181207,"Piatti vegetariani, Cinese, Asiatico",€€,8.7,,,,2026-06-02T09:32:35Z
thefork,50273,Serendib,https://www.thefork.it/ristorante/serendib-r50273,"Via Pontida 2, 20121, Milano",Milano,45.479920,9.183020,"Halal, Piatti vegetariani, Indiano, Asiatico",€€,8.6,,,,2026-06-02T09:32:35Z
thefork,838185,Osteria delle Commari MILANO,https://www.thefork.it/ristorante/osteria-delle-commari-milano-r838185,"Via Vincenzo Civerchio, 9, 20159, Milano",Milano,45.491431,9.187659,"Opzioni senza glutine, Piatti vegetariani, Romano, Europeo, Italiano",€€,8.2,,,,2026-06-02T09:32:35Z
thefork,629061,Basara - Milano Duomo,https://www.thefork.it/ristorante/basara-milano-duomo-r629061,"Piazza Duomo Rinascente Food Hall, Piano 7, 20121, Milano",Milano,45.464937,9.191823,"Piatti vegetariani, Giapponese, Asiatico",€€€€,8.2,,,,2026-06-02T09:32:35Z
thefork,444585,Little Lamb Bernina,https://www.thefork.it/ristorante/little-lamb-bernina-r444585,"Via Bernina, 43, 20158, Milano",Milano,45.496399,9.181390,"Asiatico, Cinese, Di Carne",€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,816184,Nippoteka - The Handroll House,https://www.thefork.it/ristorante/nippoteka-the-handroll-house-r816184,"Viale Monte Grappa, 16, 20124, Milano",Milano,45.481001,9.189156,"Opzioni senza glutine, Piatti biologici, Piatti vegani, Piatti vegetariani, Giapponese, Asiatico",€€€,9.4,,,,2026-06-02T09:32:35Z
thefork,801931,Duomi,https://www.thefork.it/ristorante/duomi-r801931,"Via Vigevano, 33, 20144, Milano",Milano,45.452828,9.172156,"Piatti vegetariani, Cinese, Asiatico",€,8.8,,,,2026-06-02T09:32:35Z
thefork,746507,Braci e Taci,https://www.thefork.it/ristorante/braci-e-taci-r746507,"Piazza Rosa Scolari, 3, 20151, Milano",Milano,45.490406,9.100757,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Americano, Campano, Pizzeria, Steakhouse, Europeo, Italiano, Di Carne",€,9.3,,,,2026-06-02T09:32:35Z
thefork,727092,Rossopomodoro Milano Centrale Nuovo,https://www.thefork.it/ristorante/rossopomodoro-milano-centrale-nuovo-r727092,"Piazza Duca d'Aosta, 1, 20125, Milano",Milano,45.484110,9.204217,"Piatti vegetariani, Cucina locale, Pizzeria, Europeo, Italiano",€€,8.4,,,,2026-06-02T09:32:35Z
thefork,209585,Trattoria La Colonna,https://www.thefork.it/ristorante/trattoria-la-colonna-r209585,"Via Santa Maria alla Porta, 10, 20123, Milano",Milano,45.465364,9.181254,"Piatti vegetariani, Milanese, Lombardo",€€€,8.2,,,,2026-06-02T09:32:35Z
thefork,848686,All American Diner Mi,https://www.thefork.it/ristorante/all-american-diner-mi-r848686,"Via Giovanni Battista Cassinis, 33, 20139, Milano",Milano,45.435834,9.234232,"Piatti vegetariani, Americano",€€€,8.6,,,,2026-06-02T09:32:35Z
thefork,747250,Via Stampa,https://www.thefork.it/ristorante/via-stampa-r747250,"Via Stampa, 8, 20123, Milano",Milano,45.459910,9.182970,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Cucina locale, Italiano, Mediterraneo, Europeo",€€€€,7.7,,,,2026-06-02T09:32:35Z
thefork,701637,Brera 29 Cucina & Cocktails,https://www.thefork.it/ristorante/brera-29-cucina-cocktails-r701637,"Via Brera, 29, 20121, Milano",Milano,45.472738,9.187385,"Piatti vegetariani, Italiano, Europeo",€€€€,8.7,,,,2026-06-02T09:32:35Z
thefork,834009,Ristorante Pizzeria DOC,https://www.thefork.it/ristorante/ristorante-pizzeria-doc-r834009,"Via Lorenteggio, 47, 20146, Milano",Milano,45.452839,9.146059,"Piatti vegetariani, Italiano, Mediterraneo, Pizzeria, Europeo",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,842699,Voglia Milano,https://www.thefork.it/ristorante/voglia-milano-r842699,"Via Panfilo Castaldi, 33, 20124, Milano",Milano,45.476273,9.204546,"Halal, Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Mediterraneo",€€€€,8.3,,,,2026-06-02T09:32:35Z
thefork,843439,Yanso Korean BBQ,https://www.thefork.it/ristorante/yanso-korean-bbq-r843439,"Viale Monza, 6, 20127, Milano",Milano,45.487624,9.217347,"Piatti vegetariani, Coreano, Asiatico",€€,8.6,,,,2026-06-02T09:32:35Z
thefork,839740,Dongbeiciaga 东北是家,https://www.thefork.it/ristorante/dongbeiciaga-r839740,"Via Bramante, 7, 20154, Milano",Milano,45.478955,9.179574,"Piatti vegetariani, Cinese, Asiatico",€,,,,,2026-06-02T09:32:35Z
thefork,837339,ristorante Flash,https://www.thefork.it/ristorante/ristorante-flash-r837339,"Via Bergamini, 1, 20122, Milano",Milano,45.462300,9.194001,"Piatti vegetariani, Italiano, Milanese, Steakhouse, Europeo, Lombardo, Di Carne",€,8.4,,,,2026-06-02T09:32:35Z
thefork,818946,Rivoire Oberdan,https://www.thefork.it/ristorante/rivoire-oberdan-r818946,"Via Marcello Malpighi, 1, 20129, Milano",Milano,45.474525,9.206813,"Piatti vegetariani, Italiano, Mediterraneo, Europeo",€€€,8.3,,,,2026-06-02T09:32:35Z
thefork,580643,Da Noi In,https://www.thefork.it/ristorante/da-noi-in-r580643,"Via Vincenzo Forcella, 6, 20144, Milano",Milano,45.452566,9.166933,"Piatti vegetariani, Di Pesce, Italiano, Mediterraneo, Milanese, Vegetariano, Europeo, Lombardo",€€€€,7.3,,,,2026-06-02T09:32:35Z
thefork,55213,SCIUÉ Solari,https://www.thefork.it/ristorante/sciue-solari-r55213,"Via Solari, 6, 20144, Milano",Milano,45.456100,9.165100,"Pizzeria, Europeo, Italiano",€€,8.6,,,,2026-06-02T09:32:35Z
thefork,697449,Reiwa,https://www.thefork.it/ristorante/reiwa-r697449,"Via Rutilia, 16, 20141, Milano",Milano,45.440316,9.197820,"Piatti vegetariani, Fusion",€€€,,,,,2026-06-02T09:32:35Z
thefork,332609,Tuttaltro Suono e il Vino,https://www.thefork.it/ristorante/tuttaltro-suono-e-il-vino-r332609,"Via Conte Rosso, 23, 20152, Milano",Milano,45.483665,9.242399,Mediterraneo,€€,6.6,,,,2026-06-02T09:32:35Z
thefork,457973,La Bodeguita del Medio,https://www.thefork.it/ristorante/la-bodeguita-del-medio-r457973,"Viale Col di Lana, 3, 20136, Milano",Milano,45.452283,9.182573,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Cubano, Cucina caraibica, Sudamericano",€€€,8.1,,,,2026-06-02T09:32:35Z
thefork,356741,SCIUÉ Navigli,https://www.thefork.it/ristorante/sciue-navigli-r356741,"Alzaia Naviglio Pavese, 6, 20143, Milano",Milano,45.451669,9.177578,"Italiano, Pizzeria, Europeo",€,8.3,,,,2026-06-02T09:32:35Z
thefork,397051,Insomnia Pub Karaoke,https://www.thefork.it/ristorante/insomnia-pub-karaoke-r397051,"Via Adriano, 110, 20128, Milano",Milano,45.516936,9.244150,"Opzioni senza glutine, Piatti vegetariani, Italiano, Europeo",€€€,4,,,,2026-06-02T09:32:35Z
thefork,861276,Gran Baguttin,https://www.thefork.it/ristorante/gran-baguttin-r861276,"Via Bagutta, 18, 20121, Milano",Milano,45.467955,9.196430,"Italiano, Europeo",€€€,,,,,2026-06-02T09:32:35Z
thefork,314487,Rossopomodoro Porta Romana,https://www.thefork.it/ristorante/rossopomodoro-porta-romana-r314487,"Viale Sabotino, 19, 20135, Milano",Milano,45.451105,9.200617,"Opzioni senza glutine, Piatti vegetariani, Pizzeria, Europeo, Italiano",€,8.2,,,,2026-06-02T09:32:35Z
thefork,559909,Me Too,https://www.thefork.it/ristorante/me-too-r559909,"Via Giuseppe Govone, 18, 20154, Milano",Milano,45.488831,9.168476,"Piatti vegetariani, Mediterraneo",€€,8.6,,,,2026-06-02T09:32:35Z
thefork,375423,Donna Burgherita,https://www.thefork.it/ristorante/donna-burgherita-r375423,"Viale Monte Nero, 5, 20135, Milano",Milano,45.453101,9.202931,Di Carne,€€€,8.9,,,,2026-06-02T09:32:35Z
thefork,317301,Il Fortino Milano,https://www.thefork.it/ristorante/il-fortino-milano-r317301,"Viale Bligny, 42/44, I-20136, Milano",Milano,45.450839,9.192949,"Opzioni senza glutine, Mediterraneo",€€€,8.5,,,,2026-06-02T09:32:35Z
thefork,830699,Mezzaluna ristorante 月半食堂,https://www.thefork.it/ristorante/mezzaluna-ristorante-r830699,"Via Luca Signorelli, 5, 20154, Milano",Milano,45.481750,9.173357,"Piatti vegetariani, Cinese, Asiatico",€,9,,,,2026-06-02T09:32:35Z
thefork,626867,Il Bar in Piazza Duomo,https://www.thefork.it/ristorante/il-bar-in-piazza-duomo-r626867,"Piazza del Duomo, snc - Food Hall 6° Piano - Rinascente Milano Piazza Duomo, 20121, Milano",Milano,45.472048,9.192038,"Piatti vegetariani, Cucina internazionale",€€,7.1,,,,2026-06-02T09:32:35Z
thefork,697295,Officina Milano,https://www.thefork.it/ristorante/officina-milano-r697295,"Via Giovenale, 7, 20136, Milano",Milano,45.449981,9.184671,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Italiano, Europeo",€€€,9,,,,2026-06-02T09:32:35Z
thefork,501659,Il Principe,https://www.thefork.it/ristorante/il-principe-r501659,"Via Privata Benedetto Cacciatori, 1, 20153, Milano",Milano,45.471738,9.109334,"Piatti vegani, Piatti vegetariani, Mediterraneo",€€,8.1,,,,2026-06-02T09:32:35Z
thefork,837296,The Longevity kitchen bistrot,https://www.thefork.it/ristorante/the-longevity-kitchen-bistrot-r837296,"Via Francesco Melzi d'Eril, 34, 20154, Milano",Milano,45.478741,9.171329,"Opzioni senza glutine, Piatti biologici, Piatti vegani, Piatti vegetariani, Italiano, Europeo",€€€,8.1,,,,2026-06-02T09:32:35Z
thefork,77866,55 Milano,https://www.thefork.it/ristorante/55-milano-r77866,"Via Piero della Francesca, 55, 20145, Milano",Milano,45.485225,9.175912,Mediterraneo,€€€,6.6,,,,2026-06-02T09:32:35Z
thefork,67999,Al Toscanaccio - Trattoria,https://www.thefork.it/ristorante/al-toscanaccio-trattoria-r67999,"Via Piero della Francesca, 46, I-20154, Milano",Milano,45.484565,9.162579,"Toscano, Di Carne",€€,9,,,,2026-06-02T09:32:35Z
thefork,854352,Miro by Rugantino,https://www.thefork.it/ristorante/miro-by-rugantino-r854352,"Via Edmondo de Amicis, 4, 20123, Milano",Milano,45.457853,9.180420,"Piatti vegetariani, Cucina locale, Europeo, Italiano, Lombardo, Mediterraneo, Pizzeria, Vegetariano",€€,8.7,,,,2026-06-02T09:32:35Z
thefork,752163,Da Giacomo - Arengario,https://www.thefork.it/ristorante/da-giacomo-arengario-r752163,"Via Guglielmo Marconi, 1, 20123, Milano",Milano,45.463339,9.189851,"Opzioni senza glutine, Piatti vegetariani, Cucina locale, Di Carne, Italiano, Mediterraneo, Europeo",€€€€,,,,,2026-06-02T09:32:35Z
thefork,819798,Draft?,https://www.thefork.it/ristorante/draft-r819798,"Viale Misurata, 9, 20146, Milano",Milano,45.457903,9.151353,Cucina locale,€€,,,,,2026-06-02T09:32:35Z
thefork,845654,Franco Bloisi,https://www.thefork.it/ristorante/franco-bloisi-r845654,"Viale Monte Grappa, 12, 20124, Milano",Milano,45.481018,9.189981,"Opzioni senza glutine, Piatti vegetariani, Di Pesce, Italiano, Mediterraneo, Europeo",€€€€,8.3,,,,2026-06-02T09:32:35Z
thefork,389777,Sushiyuhu,https://www.thefork.it/ristorante/sushiyuhu-r389777,"Via Alessandro Astesani, 29, 20161, Milano",Milano,45.518629,9.170244,"Giapponese, Asiatico",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,842840,Burger Room,https://www.thefork.it/ristorante/burger-room-r842840,"Via Principe Eugenio, 23, 20155, Milano",Milano,45.490114,9.164612,"Piatti vegetariani, Cucina internazionale",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,688117,Fx,https://www.thefork.it/ristorante/fx-r688117,"Viale Tunisia 1, 20124, Milano",Milano,45.478475,9.202943,"Halal, Italiano, Mediterraneo, Milanese, Pizzeria, Europeo, Lombardo",€€€,,,,,2026-06-02T09:32:35Z
thefork,835290,Mirage Café & Restaurant,https://www.thefork.it/ristorante/mirage-cafe-restaurant-r835290,"Via Giuseppe Meda, 52, 20141, Milano",Milano,45.438594,9.178284,"Italiano, Mediterraneo, Europeo",€€€,,,,,2026-06-02T09:32:35Z
thefork,846294,La Meza,https://www.thefork.it/ristorante/la-meza-r846294,"Via Giuseppe Tartini, 13, 20158, Milano",Milano,45.504106,9.175651,"Piatti vegani, Piatti vegetariani, Libanese, Orientale",€€,9.3,,,,2026-06-02T09:32:35Z
thefork,854894,Daimyo Milano,https://www.thefork.it/ristorante/daimyo-milano-r854894,"V.le Bligny, 29, 20136, Milano",Milano,45.451156,9.193456,"Opzioni senza glutine, Piatti vegetariani, Cinese, Fusion, Giapponese, Asiatico",€€,9.4,,,,2026-06-02T09:32:35Z
thefork,849061,Locanda Metropolitana,https://www.thefork.it/ristorante/locanda-metropolitana-r849061,"Via Emilio Morosini, 51, 20135, Milano",Milano,45.455602,9.208593,"Piatti vegetariani, Cucina locale, Italiano, Mediterraneo, Europeo",€€€,9.3,,,,2026-06-02T09:32:35Z
thefork,849582,Feat*Barona,https://www.thefork.it/ristorante/featbarona-r849582,"Via Bonaventura Zumbini, 39, 20143, Milano",Milano,45.440439,9.155703,"Piatti vegetariani, Cucina locale, Fusion, Mediterraneo",€€,9.5,,,,2026-06-02T09:32:35Z
thefork,835166,Taj Mahal,https://www.thefork.it/ristorante/taj-mahal-r835166,"Via L. Cagnola, 4, 20154, Milano",Milano,45.476858,9.172628,"Halal, Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Indiano, Asiatico",€,9.3,,,,2026-06-02T09:32:35Z
thefork,850845,Sapore Indiano Krishna Milano,https://www.thefork.it/ristorante/sapore-indiano-krishna-milano-r850845,"Via Rembrandt, 58, 20148, Milano",Milano,45.467965,9.133312,"Piatti vegetariani, Indiano, Asiatico",€€,9.3,,,,2026-06-02T09:32:35Z
thefork,843887,Refeel Reload,https://www.thefork.it/ristorante/refeel-reload-r843887,"Corso Cristoforo Colombo, 1, 20144, Milano",Milano,45.455002,9.173017,"Piatti vegetariani, Americano, Steakhouse, Sudamericano, Di Carne",€,8.2,,,,2026-06-02T09:32:35Z
thefork,754993,Clover Burger,https://www.thefork.it/ristorante/clover-burger-r754993,"Viale Brianza, 32, 20127, Milano",Milano,45.489168,9.210512,Americano,€€,9,,,,2026-06-02T09:32:35Z
thefork,854072,Ristorante Pesce D'amare,https://www.thefork.it/ristorante/ristorante-pesce-d-amare-r854072,"Via Pavia, 8, 20136, Milano",Milano,45.447654,9.177894,"Piatti vegetariani, Di Pesce",€€€,8.7,,,,2026-06-02T09:32:35Z
